original_name,company_name,average_amount_of_letters,average_amount_of_syllables,abcde,middle,vwxyz,vowel_to_length_ratio,most repetitions,spelling_errors,is_short_name,sound,Englishness,length
CBEYOND INC,cbeyond,7.0,1.0,1,0,0,0.4285714285714285,1,1.0,1,c105,18.892951928579063,7
GOLF GALAXY INC,golf galaxy,5.0,2.0,0,1,0,0.4,2,0.0,1,g040,10.249253489434317,10
PIMCO GLOBAL STOCKSPLUS & INC FD,pimco global stocksplus fd,5.75,1.75,0,1,0,0.2608695652173913,3,0.5,0,s302,36.117999100944935,23
ESCHELON TELECOM INC,eschelon telecom,7.5,3.0,1,0,0,0.4,4,1.0,1,e204,17.741195772456674,15
TORTOISE ENERGY CAPITAL CORP,tortoise energy capital,7.0,2.6666666666666665,0,1,0,0.4761904761904761,3,0.0,0,t063,19.301674341246205,21
NUVEEN EQUITY PREMIUM ADVANT FD,nuveen equity premium advant fd,5.4,2.2,0,1,0,0.4444444444444444,4,0.4,0,p605,27.32080623547944,27
First Trust Mortgage Income Fund,first trust mortgage income,6.0,1.5,0,1,0,0.3333333333333333,4,0.0,0,m063,16.528791045672065,24
BlackRock Enhanced Global Dividend Trust,blackrock enhanced global dividend trust,7.2,2.0,1,0,0,0.3055555555555556,4,0.2,0,b402,33.97005732656286,36
BLACKROCK ENHANCED GLOBAL DIV TR,blackrock enhanced global div tr,5.6,1.6,1,0,0,0.2857142857142857,3,0.2,0,b402,26.59953849902037,28
GLOBETEL COMMUNICATIONS CORP,globetel communications,11.0,4.0,0,1,0,0.4090909090909091,3,0.5,1,c050,29.3009710070318,22
GRAN TIERRA ENERGY INC,gran tierra energy,5.333333333333333,2.0,0,1,0,0.4375,4,0.3333333333333333,0,t060,9.465146532539578,16
FIRST FEDERAL BANC OF THE SW INC,first federal banc of the sw,3.8333333333333335,1.3333333333333333,0,1,0,0.3043478260869565,3,0.0,0,f030,8.314501758311128,23
MACQUARIE GLOBAL INFR TOT RET FD,macquarie global infr tot ret fd,4.5,1.3333333333333333,0,1,0,0.3703703703703703,3,0.1666666666666666,0,m020,22.24271709532102,27
Silicon Motion Technology Corp,silicon motion technology,7.666666666666667,3.0,0,1,0,0.4347826086956521,5,0.0,0,t020,17.35271480517695,23
Bronco Drilling Company Inc,bronco drilling company,7.0,2.3333333333333335,1,0,0,0.3333333333333333,3,0.0,0,d604,17.443071067134696,21
BRAUN CONSULTING INC,braun consulting,7.5,2.0,1,0,0,0.3333333333333333,3,0.0,1,c052,13.230315070921108,15
BRONCO DRILLING CO INC,bronco drilling,7.0,2.0,1,0,0,0.2857142857142857,2,0.0,1,d604,11.68527185139518,14
Cimpress PLC,cimpress,8.0,2.0,1,0,0,0.25,2,1.0,1,c051,5.648683521410314,8
Guggenheim Enhanced Equity Income Fund,guggenheim enhanced equity income,7.5,2.5,0,1,0,0.4666666666666667,6,0.0,0,g020,30.798430044268343,30
GUGGENHEIM ENHANCED EQTY INC FD,guggenheim enhanced eqty fd,6.0,2.0,0,1,0,0.375,5,0.25,0,g020,46.66144086095631,24
OMEGA FLEX INC,omega flex,4.5,2.0,0,1,0,0.4444444444444444,2,0.0,1,o502,6.380879409716652,9
Voya Global Advantage and Premium Opportunity Fund,voya global advantage and premium opportunity,6.666666666666667,2.5,0,0,1,0.45,6,0.1666666666666666,0,o106,30.31177780208851,40
CHINA AGRITECH INC,china agritech,6.5,2.5,1,0,0,0.3846153846153846,2,0.5,1,a260,12.656355915621454,13
RETAIL PROPERTIES OF AMERICA INC,retail properties of america,6.25,2.5,0,1,0,0.48,4,0.0,0,p601,18.859163425349607,25
SPDR S&P 400 Mid Cap Value ETF,spdr sp mid cap value,3.4,1.2,0,1,0,0.2941176470588235,3,0.2,0,v040,5.257650167736378,17
KAIVAL BRANDS INNOVATIONS GP INC,kaival brands innovations gp,6.25,2.0,0,1,0,0.36,4,0.25,0,i501,37.288383662590896,25
GLADSTONE INVESTMENT CORP,gladstone investment,9.5,2.5,0,1,0,0.3157894736842105,3,0.0,1,i510,25.97623261211857,19
Invesco AI and Next Gen Software ETF,invesco ai and next gen software,4.5,1.8333333333333333,0,1,0,0.4074074074074074,4,0.1666666666666666,0,s013,15.158126462854783,27
Invesco Next Gen Media and Gaming ETF,invesco next gen media and gaming,4.666666666666667,2.1666666666666665,0,1,0,0.3928571428571428,5,0.1666666666666666,0,i510,5.790038876716649,28
Invesco Next Gen Connectivity ETF,invesco next gen connectivity,6.5,3.0,0,1,0,0.3846153846153846,5,0.25,0,c050,21.122710056502537,26
SUPERMEDIA INC,supermedia,10.0,4.0,0,1,0,0.5,2,1.0,1,s010,8.506955136571912,10
Lazard World Dividend & Income Fund Inc,lazard world dividend income,6.25,2.0,0,1,0,0.36,5,0.25,0,d010,20.739776112169753,25
LAZARD WORLD DIVID & INC FD INC,lazard world divid fd,4.5,1.5,0,1,0,0.2777777777777778,5,0.25,0,l020,20.608293314455537,18
Kayne Anderson Energy Total Return Fund Inc,kayne anderson energy total return,6.0,2.2,0,1,0,0.4333333333333333,5,0.0,0,a530,20.89432195603432,30
Eaton Vance Tax-Managed Buy-Write Opportunities Fund,eaton vance taxmanaged buywrite opportunities,8.2,2.8,1,0,0,0.4634146341463415,5,0.4,0,o106,54.48510721563199,41
Jamba Inc,jamba,5.0,2.0,0,1,0,0.4,2,1.0,1,j051,4.069921422883913,5
Medivation Inc,medivation,10.0,4.0,0,1,0,0.5,2,1.0,1,m030,9.233208392849969,10
LIBERATOR MEDICAL HOLDINGS INC,liberator medical,8.0,3.5,0,1,0,0.4375,2,0.0,1,l010,13.72857286184167,16
FOCUS MEDIA HOLDING LTD,focus media,5.0,2.5,0,1,0,0.5,1,0.0,1,f020,3.4421399177167675,10
Chanticleer Holdings Inc,chanticleer,11.0,3.0,1,0,0,0.3636363636363636,2,0.0,1,c053,14.688104248638746,11
KONA GRILL INC,kona grill,4.5,1.5,0,1,0,0.3333333333333333,2,0.0,1,g604,4.2114382404787225,9
STRATA Skin Sciences Inc,strata skin sciences,6.0,2.0,0,1,0,0.3333333333333333,4,0.0,0,s205,10.251795522108512,18
WARNER BROS DISCOVERY INC,warner bros discovery,6.333333333333333,2.3333333333333335,0,0,1,0.3684210526315789,4,0.0,0,d020,10.974018598020784,19
Waterstone Financial Inc,waterstone financial,9.5,3.0,0,0,1,0.4210526315789473,3,0.5,1,w030,22.074278461980896,19
CHINA BIOTICS INC,china biotics,6.0,2.0,1,0,0,0.4166666666666667,3,0.0,1,b030,7.0204054479677565,12
INVESTORS BANCORP INC,investors bancorp,8.0,2.5,0,1,0,0.3125,2,0.5,1,i510,20.553346425436423,16
INVESTORS BANCORP INC NEW,investors bancorp new,6.333333333333333,2.0,0,1,0,0.3157894736842105,3,0.3333333333333333,0,i510,20.482177420058395,19
WATERSTONE FINANCIAL INC NEW,waterstone financial new,7.333333333333333,2.3333333333333335,0,0,1,0.4090909090909091,4,0.3333333333333333,0,w030,22.003109456602868,22
FIRST SECURITY GROUP INC,first security,6.5,2.5,0,1,0,0.3846153846153846,2,0.0,1,s020,9.811792959506464,13
VOCUS INC,vocus,5.0,2.0,0,0,1,0.4,1,1.0,1,v020,2.1384926409710885,5
CHINA HOUSING & LAND DEVELOP INC,china housing land develop,5.75,2.0,1,0,0,0.391304347826087,3,0.0,0,h020,10.972820550077016,23
CHINA BIO ENERGY HLDG GRP LTD,china bio energy hldg grp,4.2,1.8,1,0,0,0.3333333333333333,3,0.4,0,e506,28.226874416782746,21
CHINA INTEGRATED ENERGY INC,china integrated energy,7.0,3.0,1,0,0,0.4285714285714285,4,0.0,0,i530,13.933776001331466,21
NCI Inc,nci,3.0,1.0,0,1,0,0.3333333333333333,1,0.0,1,n200,14.743797416374058,3
Boulder Brands Inc,boulder brands,6.5,1.5,1,0,0,0.3076923076923077,2,0.0,1,b043,11.931858231570612,13
VIRTUALSCOPICS INC,virtualscopics,14.0,4.0,0,0,1,0.3571428571428571,2,1.0,1,v063,28.774553847674134,14
IROBOT CORP,irobot,6.0,3.0,0,1,0,0.5,2,1.0,1,i601,7.6122640780942,6
CYNAPSUS THERAPEUTICS INC,cynapsus therapeutics,10.0,3.5,1,0,0,0.4,3,0.5,1,t060,29.160581321920848,20
PATRIOT CAPITAL FUNDING INC,patriot capital funding,7.0,2.6666666666666665,0,1,0,0.3809523809523809,3,0.0,0,p036,15.975910371409274,21
RESTAURANT BRANDS INTL INC,restaurant brands intl,6.666666666666667,1.6666666666666667,0,1,0,0.3,3,0.0,0,r023,16.528341678312174,20
Spirit Aerosystems Holdings Inc,spirit aerosystems,8.5,3.0,0,1,0,0.4117647058823529,4,0.5,1,a060,28.59521413844319,17
ACCO Brands Corp,acco brands,5.0,1.5,1,0,0,0.3,2,0.5,1,b605,5.509226835144345,10
PharmAthene Inc,pharmathene,11.0,3.0,0,1,0,0.3636363636363636,2,1.0,1,p065,12.118910888448408,11
BAIDU COM INC,baidu com,4.0,1.5,1,0,0,0.5,1,0.5,1,b030,3.608839876143736,8
BAIDU INC,baidu,5.0,2.0,1,0,0,0.6,1,1.0,1,b030,7.487939164277291,5
Atlas Corp,atlas,5.0,2.0,1,0,0,0.4,2,0.0,1,a340,7.810482351803509,5
AMERICAN TECHNOLOGY CORP,american technology,9.0,4.0,1,0,0,0.4444444444444444,2,0.0,1,t020,19.097400544138196,18
COMPLETE PRODUCTION SERVICES INC,complete production services,8.666666666666666,2.6666666666666665,1,0,0,0.3846153846153846,4,0.0,0,p603,21.86879981359794,26
NEWKIRK REALTY TRUST INC,newkirk realty trust,6.0,2.0,0,1,0,0.3333333333333333,3,0.0,0,n020,19.323046986447658,18
RBC Bearings Inc,rbc bearings,5.5,1.5,0,1,0,0.2727272727272727,2,0.0,1,b060,26.72965820755992,11
REGAL BELOIT CORP,regal beloit,5.5,2.0,0,1,0,0.4545454545454545,2,0.0,1,b040,6.391567561657012,11
AMERISAFE Inc,amerisafe,9.0,4.0,1,0,0,0.5555555555555556,2,1.0,1,a506,15.36575920089246,9
EMERGENCY MEDICAL SERVICES CORP,emergency medical services,8.0,3.3333333333333335,1,0,0,0.4166666666666667,6,0.0,0,e506,23.901930731902617,24
HARBOR ACQUISITION CORP,harbor acquisition,8.5,3.0,0,1,0,0.4705882352941176,3,0.0,1,a202,14.692867754993005,17
IDM Pharma Inc,idm pharma,4.5,1.5,0,1,0,0.3333333333333333,2,0.5,1,p065,10.63388283793338,9
Clear Channel Outdoor Holdings Inc,clear channel outdoor,6.333333333333333,1.6666666666666667,1,0,0,0.4210526315789473,3,0.0,0,c050,19.398228793494948,19
GENOMIC HEALTH INC,genomic health,6.5,2.0,0,1,0,0.3846153846153846,2,0.0,1,g050,10.47133144720536,13
CARIBOU COFFEE CO INC,caribou coffee,6.5,2.5,1,0,0,0.5384615384615384,2,0.0,1,c060,14.932725396706497,13
NXSTAGE MEDICAL INC,nxstage medical,7.0,2.0,0,1,0,0.3571428571428571,2,0.5,1,n230,25.707784125596163,14
STATE NATIONAL BANCSHARES INC,state national bancshares,7.666666666666667,2.0,0,1,0,0.391304347826087,5,0.3333333333333333,0,b052,24.346555486704137,23
LNR Capital Corp,lnr capital,5.0,2.0,0,1,0,0.3,2,0.0,1,c010,25.5557476307687,10
PokerTek Inc,pokertek,8.0,3.0,0,1,0,0.375,2,1.0,1,p020,13.401869573119871,8
HOME BANCSHARES INC,home bancshares,7.0,1.5,0,1,0,0.3571428571428571,2,0.5,1,b052,22.09440692113295,14
Vanguard Real Estate ETF,vanguard real estate,6.0,1.6666666666666667,0,0,1,0.4444444444444444,4,0.0,0,v052,8.103277430533403,18
NEW ORIENTAL ENERGY & CHEM CORP,new oriental energy chem,5.25,2.25,0,1,0,0.4285714285714285,5,0.0,0,o605,11.090557596508395,21
BROOKDALE SENIOR LIVING INC,brookdale senior living,7.0,2.0,1,0,0,0.4285714285714285,3,0.0,0,b602,21.944769520208077,21
CLEAR CHANNEL OUTDOOR HLDGS INC,clear channel outdoor hldgs,6.0,1.5,1,0,0,0.3333333333333333,3,0.25,0,c050,39.128392274132466,24
CLEAR CHANNEL OUTDOOR HLDGS NEW,clear channel outdoor hldgs new,5.4,1.4,1,0,0,0.3333333333333333,3,0.2,0,c050,39.057223268754434,27
CYNOSURE INC,cynosure,8.0,3.0,1,0,0,0.5,1,0.0,1,c050,11.323853017938506,8
KAPSTONE PAPER & PACKAGING CORP,kapstone paper packaging,7.333333333333333,2.3333333333333335,0,1,0,0.3636363636363636,4,0.3333333333333333,0,p020,22.13921234347309,22
BlackRock Enhanced Equity Dividend Trust,blackrock enhanced equity dividend trust,7.2,2.2,1,0,0,0.3611111111111111,4,0.2,0,b402,29.86928037198137,36
BLACKROCK ENHANCED EQUITY DIV TR,blackrock enhanced equity div tr,5.6,1.8,1,0,0,0.3571428571428571,3,0.2,0,b402,22.49876154443888,28
HOLLYSYS AUTOMATION TECHNLGS LTD,hollysys automation technlgs,8.666666666666666,2.6666666666666665,0,1,0,0.3846153846153846,3,0.6666666666666666,0,a030,42.53637257305712,26
SECURE AMERICA ACQUISITION CORP,secure america acquisition,8.0,3.3333333333333335,0,1,0,0.5416666666666666,4,0.0,0,a202,20.943658337762542,24
AMERIPRISE FINANCIAL INC,ameriprise financial,9.5,3.5,1,0,0,0.4736842105263157,4,0.5,1,a506,25.255196878015067,19
SPDR Portfolio S&P 500 ETF,spdr portfolio sp,5.0,2.0,0,1,0,0.2666666666666666,3,0.3333333333333333,0,p063,22.928152850564764,15
MAINSTREET BANCSHARES INC,mainstreet bancshares,10.0,2.0,0,1,0,0.35,3,1.0,1,m052,38.06161064560297,20
Boardwalk Pipeline Partners LP,boardwalk pipeline partners lp,6.75,2.0,1,0,0,0.3333333333333333,4,0.0,0,b063,35.05153205485353,27
COUNTERPATH CORP,counterpath,11.0,3.0,1,0,0,0.3636363636363636,2,1.0,1,c053,15.024371950870698,11
CROCS INC,crocs,5.0,1.0,1,0,0,0.2,2,0.0,1,c602,4.131571206881261,5
DIRECTED ELECTRONICS INC,directed electronics,9.5,3.5,1,0,0,0.3684210526315789,4,0.0,1,e402,20.23487253629403,19
Under Armour Inc,under armour,5.5,2.0,0,1,0,0.4545454545454545,3,0.0,1,a650,2.743506730364791,11
DOVER SADDLERY INC,dover saddlery,6.5,2.5,1,0,0,0.3846153846153846,3,0.0,1,s034,7.849000339964568,13
STEALTHGAS INC,stealthgas,10.0,2.0,0,1,0,0.3,2,1.0,1,s304,21.184402042976963,10
TRAFFIC COM INC,traffic com,5.0,1.5,0,1,0,0.3,2,0.0,1,t601,-1.9033704239565057,10
Leidos Holdings Inc,leidos,6.0,2.0,0,1,0,0.5,1,1.0,1,l030,9.172675052640896,6
SYNUTRA INTL INC,synutra intl,5.5,2.0,0,1,0,0.3636363636363636,2,0.5,1,s050,10.770637189541048,11
WONDER AUTO TECHNOLOGY INC,wonder auto technology,6.666666666666667,2.6666666666666665,0,0,1,0.45,4,0.0,0,t020,17.336729168100092,20
Alaunos Therapeutics Inc,alaunos therapeutics,9.5,3.5,1,0,0,0.4736842105263157,3,0.5,1,t060,29.022923874742578,19
Eaton Vance Tax-Managed Global Buy-Write Opportunities Fund,eaton vance taxmanaged global buywrite opportunities,7.833333333333333,2.6666666666666665,1,0,0,0.4468085106382978,6,0.3333333333333333,0,o106,57.93407517224756,47
EATON VANCE TAX MAN GLBL BUY WR,eaton vance tax man glbl buy wr,3.5714285714285716,1.1428571428571428,1,0,0,0.36,4,0.1428571428571428,0,e030,9.919684019312824,25
Vanguard Utilities ETF,vanguard utilities,8.5,3.0,0,0,1,0.4705882352941176,3,0.0,1,u304,23.953873554319824,17
Vanguard Energy ETF,vanguard energy,7.0,2.5,0,0,1,0.4285714285714285,2,0.0,1,v052,12.903747711756964,14
Vanguard Industrials ETF,vanguard industrials,9.5,3.0,0,0,1,0.3684210526315789,3,0.0,1,i530,25.371563822505152,19
Vanguard Communication Services ETF,vanguard communication services,9.666666666666666,3.3333333333333335,0,0,1,0.4137931034482758,3,0.0,0,c050,31.61527893076433,29
Vanguard FTSE Europe ETF,vanguard ftse europe,6.0,1.6666666666666667,0,0,1,0.4444444444444444,3,0.3333333333333333,0,v052,20.700862182255097,18
Vanguard Consumer Staples ETF,vanguard consumer staples,7.666666666666667,2.3333333333333335,0,0,1,0.3478260869565217,3,0.0,0,v052,22.321707080921104,23
Vanguard Financials ETF,vanguard financials,9.0,2.5,0,0,1,0.3888888888888889,4,0.5,1,f050,25.219385518575997,18
Vanguard Health Care ETF,vanguard health care,6.0,1.3333333333333333,0,0,1,0.3888888888888889,4,0.0,0,v052,13.501711773975426,18
Vanguard Information Technology ETF,vanguard information technology,9.666666666666666,3.3333333333333335,0,0,1,0.4137931034482758,4,0.0,0,i510,28.079353831066555,29
Vanguard Materials ETF,vanguard materials,8.5,3.0,0,0,1,0.4117647058823529,4,0.0,1,m030,17.6445025948841,17
TALEO CORP,taleo,5.0,2.0,0,1,0,0.6,1,1.0,1,t040,6.021316790789712,5
First Trust Dow Jones Select MicroCap Index Fund,first trust dow jones select microcap index,5.285714285714286,1.5714285714285714,0,1,0,0.3243243243243243,4,0.1428571428571428,0,m026,21.72045536983017,37
DOUBLE HULL TANKERS INC,double hull tankers,5.666666666666667,1.6666666666666667,1,0,0,0.3529411764705882,3,0.0,0,t052,14.661485308445604,17
Fidelity National Financial Inc,fidelity national financial,8.333333333333334,3.3333333333333335,0,1,0,0.48,5,0.0,0,f050,19.357349027923327,25
FIDELITY NATIONAL FINL INC NEW,fidelity national finl new,5.75,2.25,0,1,0,0.4347826086956521,4,0.25,0,f030,16.741944020392356,23
ProMIS Neurosciences Inc,promis neurosciences,9.5,3.0,0,1,0,0.4210526315789473,3,0.5,1,n060,22.135702804863342,19
FIRST BUSINESS FINL SVCS INC,first business finl svcs,5.25,1.25,0,1,0,0.238095238095238,6,0.5,0,b020,19.127525204548533,21
APPTECH PAYMENTS CORP,apptech payments,7.5,2.0,1,0,0,0.3333333333333333,3,0.5,1,p050,25.01045721129138,15
AMERICAN RAILCAR INDUSTRIES INC,american railcar industries,8.333333333333334,3.0,1,0,0,0.44,4,0.0,0,i530,30.7609664793373,25
LEGACY BANCORP INC,legacy bancorp,6.5,2.5,0,1,0,0.3846153846153846,2,0.5,1,b052,14.895968986227018,13
TORTOISE NORTH AMER ENERGY CORP,tortoise north amer energy,5.75,2.0,0,1,0,0.4347826086956521,4,0.0,0,t063,14.074074118724164,23
Calamos Global Total Return Fund,calamos global total return,6.0,2.25,1,0,0,0.375,4,0.25,0,c040,16.236405380704205,24
ENHANCED GOVERNMENT FUND INC,enhanced government,9.0,2.5,1,0,0,0.3333333333333333,4,0.0,1,g010,19.714619121378988,18
BLACKROCK ENHANCED GOVT FD INC,blackrock enhanced govt fd,5.75,1.5,1,0,0,0.2608695652173913,3,0.25,0,b402,36.11419040532036,23
VOYA GLOBAL ADV & PREM OPP FUND,voya global adv prem opp,4.0,1.2,0,0,1,0.4,3,0.2,0,g401,9.108725297301106,20
AMCOMP INC NEW,amcomp new,4.5,1.5,1,0,0,0.3333333333333333,2,0.5,1,a520,9.361921204727109,9
FORTUNET INC,fortunet,8.0,3.0,0,1,0,0.375,2,1.0,1,f063,9.307466006668996,8
MAGYAR BANCORP INC,magyar bancorp,6.5,2.0,0,1,0,0.3846153846153846,3,0.5,1,b052,15.803616478738146,13
DYNCORP INTERNATIONAL INC,dyncorp international,10.0,3.5,1,0,0,0.4,4,0.5,1,i530,20.133878454452937,20
Actions Semiconductor Co Ltd,actions semiconductor,10.0,3.5,1,0,0,0.4,3,0.0,1,s050,20.465550972162333,20
ORIGIN AGRITECH LTD,origin agritech,7.0,3.0,0,1,0,0.4285714285714285,3,0.5,1,a260,17.437840268120645,14
EQUITABLE FINANCIAL CORP,equitable financial,9.0,3.5,1,0,0,0.5,3,0.0,1,e203,14.274601696487553,18
VIMICRO INTERNATIONAL CORP,vimicro international,10.0,4.0,0,0,1,0.45,4,0.5,1,i530,22.835139209942003,20
BIRKS GROUP INC,birks,5.0,1.0,1,0,0,0.2,1,0.0,1,b062,4.708596834026922,5
BIO PATH HOLDINGS INC,bio path,3.5,1.5,1,0,0,0.4285714285714285,1,0.0,1,p030,-1.2125747558228055,7
SPDR S&P Dividend ETF,spdr sp dividend,4.666666666666667,1.6666666666666667,0,1,0,0.2142857142857142,4,0.3333333333333333,0,d010,15.88938860182721,14
SPDR S&P Capital Markets ETF,spdr sp capital markets,5.0,1.75,0,1,0,0.25,3,0.25,0,c010,22.390951567052426,20
SPDR S&P Bank ETF,spdr sp bank,3.3333333333333335,1.0,0,1,0,0.1,2,0.3333333333333333,0,s136,7.480476152776502,10
SPDR S&P 600 Small Cap ETF,spdr sp small cap,3.5,1.0,0,1,0,0.1428571428571428,3,0.25,0,s504,8.710455644396042,14
SPDR S&P 400 Mid Cap Growth ETF,spdr sp mid cap growth,3.6,1.0,0,1,0,0.1666666666666666,3,0.2,0,g603,8.25533854930214,18
Nuveen S&P 500 Dynamic Overwrite Fund,nuveen sp dynamic overwrite,6.0,2.25,0,1,0,0.4166666666666667,4,0.25,0,o106,23.10835046648507,24
CAROLINA NATIONAL CORP,carolina national,8.0,3.5,1,0,0,0.5,4,0.0,1,c060,11.409637702787428,16
Summit State Bank,summit state bank,5.0,1.3333333333333333,0,1,0,0.3333333333333333,3,0.0,0,s050,3.97306265200337,15
Invesco Exchange-Traded Fund Trust - Invesco RAFI US 1000 ETF,invesco exchangetraded trust invesco rafi us,6.5,2.5,0,1,0,0.3846153846153846,5,0.3333333333333333,0,e205,41.96522161516074,39
UR ENERGY INC,ur energy,4.0,2.0,0,1,0,0.5,2,0.0,1,e506,1.4241926628097472,8
Western Refining Inc,western refining,7.5,2.5,0,0,1,0.3333333333333333,3,0.0,1,r010,13.42431469092287,15
Energy Transfer LP,energy transfer lp,5.333333333333333,2.3333333333333335,1,0,0,0.3125,3,0.0,0,t605,14.17146736751667,16
EXACTTARGET INC,exacttarget,11.0,4.0,1,0,0,0.3636363636363636,3,1.0,1,e202,22.84120492615093,11
REPUBLIC PROPERTY TRUST,republic property trust,7.0,2.3333333333333335,0,1,0,0.3333333333333333,4,0.0,0,r010,14.640564116648974,21
Copa Holdings SA,copa,4.0,2.0,1,0,0,0.5,1,0.0,1,c010,0.4586077759174571,4
SCOPUS VIDEO NETWORKS LTD,scopus video networks,6.333333333333333,2.3333333333333335,0,1,0,0.3684210526315789,3,0.0,0,n030,21.287168765514597,19
Invesco S&P 500 Quality Etf,invesco sp quality,5.333333333333333,2.3333333333333335,0,1,0,0.4375,2,0.3333333333333333,0,i510,7.980392521943034,16
CASTLE BRANDS INC,castle brands,6.0,1.5,1,0,0,0.25,2,0.0,1,c023,6.213368083061054,12
DIGITAL MUSIC GROUP INC,digital music,6.0,2.5,1,0,0,0.4166666666666667,3,0.0,1,d020,6.79830594401394,12
SUSSER HOLDINGS CORP,susser,6.0,2.0,0,1,0,0.3333333333333333,3,1.0,1,s020,4.80086662486086,6
TENNESSEE COMMERCE BANCORP INC,tennessee commerce bancorp,8.0,2.3333333333333335,0,1,0,0.375,6,0.3333333333333333,0,t050,23.96546927245159,24
Invesco CurrencyShares Euro Trust,invesco currencyshares euro trust,7.5,2.75,0,1,0,0.4,5,0.5,0,c060,36.70529349980946,30
CURRENCYSHARES EURO TRUST,currencyshares euro trust,7.666666666666667,2.6666666666666665,1,0,0,0.391304347826087,5,0.3333333333333333,0,c060,27.37185910074319,23
INVESCO CURRENCYSHARES EURO TR,invesco currencyshares euro tr,6.75,2.75,0,1,0,0.4074074074074074,5,0.5,0,c060,36.57109804020727,27
CAPITALSOUTH BANCORP,capitalsouth bancorp,9.5,3.0,1,0,0,0.3684210526315789,3,1.0,1,c010,29.12910279071059,19
SOMAXON PHARMACEUTICALS INC,somaxon pharmaceuticals,11.0,4.0,0,1,0,0.4090909090909091,4,0.5,1,p065,33.088098775537254,22
Star Bulk Carriers Corp,star bulk carriers,5.333333333333333,1.6666666666666667,0,1,0,0.3125,4,0.0,0,c060,10.091612018039395,16
LPATH INC,lpath,5.0,1.0,0,1,0,0.2,1,1.0,1,l103,9.70812569613032,5
LIVE NATION INC,live nation,5.0,1.5,0,1,0,0.5,2,0.0,1,n030,-2.210793012226389,10
LIVE NATION ENTERTAINMENT INC,live nation entertainment,7.666666666666667,2.3333333333333335,0,1,0,0.4347826086956521,5,0.0,0,e530,15.6990585896984,23
NUCRYST PHARMACEUTICALS CORP,nucryst pharmaceuticals,11.0,3.5,0,1,0,0.3636363636363636,3,0.5,1,p065,35.42086906125141,22
MODULAR MEDICAL INC,modular medical,7.0,3.0,0,1,0,0.4285714285714285,2,0.0,1,m030,8.902801631502125,14
American CareSource Holdings Inc,american caresource,9.0,3.5,1,0,0,0.5,3,0.5,1,c060,21.992196525596057,18
Uranium Energy Corp,uranium energy,6.5,3.5,0,1,0,0.5384615384615384,2,0.0,1,u605,9.573335321316208,13
Calumet Inc,calumet,7.0,3.0,1,0,0,0.4285714285714285,1,0.0,1,c040,4.725963931213469,7
IOMAI CORP,iomai,5.0,2.0,0,1,0,0.8,2,1.0,1,i050,8.357909473888478,5
NTELOS HOLDINGS CORP,ntelos,6.0,2.0,0,1,0,0.3333333333333333,1,1.0,1,n304,13.494253091945357,6
CALUMET SPECIALTY PRODS PTNRS LP,calumet specialty prods ptnrs lp,5.6,2.0,1,0,0,0.2857142857142857,4,0.2,0,s102,36.877338818534646,28
EASTERN INSURANCE HOLDINGS INC,eastern insurance,8.0,2.5,1,0,0,0.4375,3,0.0,1,i520,15.549487883042191,16
Chipotle Mexican Grill Inc,chipotle mexican grill,6.666666666666667,2.0,1,0,0,0.35,3,0.3333333333333333,0,c010,19.178867230317895,20
THOMAS WEISEL PARTNERS GROUP INC,thomas weisel partners,6.666666666666667,2.0,0,1,0,0.35,3,0.3333333333333333,0,p063,21.01042632022669,20
Alliance Holdings GP LP,alliance gp lp,4.0,2.0,1,0,0,0.3333333333333333,3,0.0,0,a405,19.36311415814049,12
EUROSEAS LTD,euroseas,8.0,3.0,1,0,0,0.625,2,1.0,1,e060,11.519710621715893,8
Perion Network Ltd,perion network,6.5,2.0,0,1,0,0.3846153846153846,2,0.5,1,n030,7.091445940866113,13
MORGANS HOTEL GROUP CO,morgans hotel,6.0,2.0,0,1,0,0.3333333333333333,2,0.0,1,m062,11.43370001964128,12
HANDHELD ENTERTAINMENT INC,handheld entertainment,10.5,3.0,0,1,0,0.3333333333333333,4,0.0,1,e530,29.03735115705998,21
ZVUE CORP,zvue,4.0,1.0,0,0,1,0.5,1,1.0,1,z100,13.19854267876098,4
Air Industries Group Inc,air industries,6.5,2.0,1,0,0,0.4615384615384615,3,0.0,1,i530,14.813254951425565,13
FUSHI INTERNATIONAL INC,fushi international,9.0,3.5,0,1,0,0.4444444444444444,3,0.5,1,i530,16.157346687922463,18
FUSHI COPPERWELD INC,fushi copperweld,7.5,2.5,0,1,0,0.3333333333333333,2,1.0,1,c010,17.67965946387433,15
Fidelity National Information Services Inc,fidelity national information services,8.75,3.5,0,1,0,0.4571428571428571,6,0.0,0,i510,26.861698382705008,35
FIDELITY NATIONAL INFO SVCS INC,fidelity national info svcs,6.0,2.5,0,1,0,0.4166666666666667,4,0.25,0,f030,15.277697199817716,24
AMTRUST FINANCIAL SERVICES INC,amtrust financial services,8.0,2.6666666666666665,1,0,0,0.375,3,0.3333333333333333,0,f050,31.65120690169382,24
Vanda Pharmaceuticals Inc,vanda pharmaceuticals,10.0,3.5,0,0,1,0.4,5,0.0,1,p065,29.596471186158674,20
SPDR S&P Biotech ETF,spdr sp biotech,4.333333333333333,1.6666666666666667,0,1,0,0.2307692307692307,2,0.3333333333333333,0,b030,17.580673856994792,13
