,original_name,company_name,average_amount_of_letters,average_amount_of_syllables,abcde,middle,vwxyz,vowel_to_length_ratio,most repetitions,spelling_errors,is_short_name,sound
3890,Kent Financial Services Inc,kent financial services,7.0,2.3333333333333335,0,1,0,0.38095238095238093,3,0.0,0,f050
3891,CORNERSTONE TOTAL RETURN FD INC,cornerstone total return fd,6.0,2.0,1,0,0,0.3333333333333333,4,0.0,0,c065
3892,UNITED STATES CELLULAR CORP,united states cellular,6.666666666666667,2.3333333333333335,0,1,0,0.4,3,0.0,0,c040
3893,MANPOWER PLC,manpower,8.0,3.0,0,1,0,0.375,1,0.0,1,m051
3894,MANPOWER INC WIS,manpower wis,5.5,2.0,0,1,0,0.36363636363636365,2,0.0,1,m051
3895,PIONEER COMPANIES INC,pioneer companies,8.0,3.0,0,1,0,0.5,3,0.0,1,c051
3896,INTERNATIONAL YOGURT CO,international yogurt,9.5,3.5,0,1,0,0.47368421052631576,3,0.0,1,i530
3897,YOCREAM INTERNATIONAL INC,yocream international,10.0,3.5,0,0,1,0.5,3,0.5,1,i530
3898,Credit Suisse Asset Management Income Fund Inc.,credit suisse asset management income,6.6,2.0,1,0,0,0.42424242424242425,6,0.0,0,m050
3899,GSI Commerce Inc,gsi commerce,5.5,1.5,0,1,0,0.36363636363636365,2,0.5,1,c050
3900,FOOTSTAR INC,footstar,8.0,2.0,0,1,0,0.375,2,1.0,1,f032
3901,Bioject Medical Technologies Inc,bioject medical technologies,8.666666666666666,3.0,1,0,0,0.4230769230769231,4,0.3333333333333333,0,t020
3902,FORTIS INC,fortis,6.0,2.0,0,1,0,0.3333333333333333,1,0.0,1,f063
3903,TransAlta Corp,transalta,9.0,3.0,0,1,0,0.3333333333333333,3,1.0,1,t605
3904,Dynex Capital Inc.,dynex capital,6.0,2.5,1,0,0,0.4166666666666667,2,0.5,1,c010
3905,CARLTON COMMUNICATIONS PLC,carlton communications,10.5,3.5,1,0,0,0.38095238095238093,3,0.0,1,c050
3906,Credit Suisse Asset Management Strategic Global Income Fund,credit suisse asset management strategic global income,6.857142857142857,2.142857142857143,1,0,0,0.3958333333333333,7,0.0,0,m050
3907,INVESTORS TITLE CO,investors title,7.0,2.5,0,1,0,0.35714285714285715,3,0.0,1,i510
3908,CARR GOTTSTEIN FOODS CO,carr gottstein foods,6.0,1.3333333333333333,1,0,0,0.3333333333333333,3,0.3333333333333333,0,g032
3909,SILVER BAY REALTY TRUST CORP,silver bay realty trust,5.0,1.75,0,1,0,0.4,3,0.0,0,s041
3910,CREDIT SUISSE AST MG ST GL IN FD,credit suisse ast mg st gl in fd,3.125,1.125,1,0,0,0.28,5,0.0,0,c603
3911,Richfood Holdings Inc,richfood,8.0,2.0,0,1,0,0.375,2,1.0,1,r020
3912,SOTHEBYS HOLDINGS INC,sothebys,8.0,3.0,0,1,0,0.375,2,1.0,1,s030
3913,MGM Resorts International,mgm resorts international,7.666666666666667,3.3333333333333335,0,1,0,0.34782608695652173,3,0.0,0,i530
3914,COPE INC,cope,4.0,1.0,1,0,0,0.5,1,0.0,1,c010
3915,MICRONETICS INC NEW,micronetics new,7.0,2.5,0,1,0,0.35714285714285715,2,0.5,1,m026
3916,MICRONETICS WIRELESS INC,micronetics wireless,9.5,3.0,0,1,0,0.3684210526315789,3,0.5,1,m026
3917,MICRONETICS INC,micronetics,11.0,4.0,0,1,0,0.36363636363636365,2,1.0,1,m026
3918,METRO GOLDWYN MAYER INC NEW,metro goldwyn mayer new,5.0,1.75,0,1,0,0.4,3,0.0,0,g043
3919,UNICOMP INC,unicomp,7.0,3.0,0,1,0,0.42857142857142855,1,1.0,1,u502
3920,ISHARES INC,ishares,7.0,3.0,0,1,0,0.42857142857142855,2,1.0,1,i206
3921,Dell Technologies Inc,dell technologies,8.0,2.5,1,0,0,0.375,3,0.0,1,t020
3922,Staceys Buffet Inc,staceys buffet,6.5,2.0,0,1,0,0.38461538461538464,2,0.5,1,s302
3923,Fort Dearborn Income Securities Inc.,fort dearborn income securities,7.0,2.25,0,1,0,0.42857142857142855,4,0.0,0,s020
3924,Cognos Inc,cognos,6.0,2.0,1,0,0,0.3333333333333333,2,1.0,1,c025
3925,GABELLI EQUITY TRUST INC,gabelli equity trust,6.0,2.3333333333333335,0,1,0,0.4444444444444444,3,0.3333333333333333,0,g010
3926,QUARTZ INC,quartz,6.0,1.0,0,1,0,0.3333333333333333,1,0.0,1,q063
3927,SYMETRICS INDUSTRIES INC,symetrics industries,9.5,3.0,0,1,0,0.3684210526315789,4,0.5,1,i530
3928,TRUDY CORP,trudy,5.0,2.0,0,1,0,0.4,1,0.0,1,t603
3929,WASHINGTON MUTUAL INC,washington mutual,8.0,3.0,0,0,1,0.375,2,0.0,1,w020
3930,WASTE MANAGEMENT INC DEL,waste management del,6.0,1.6666666666666667,0,0,1,0.3888888888888889,4,0.0,0,m050
3931,EASTEX ENERGY INC,eastex energy,6.0,2.5,1,0,0,0.5,4,0.5,1,e023
3932,MEADOW GROUP INC,meadow,6.0,2.0,0,1,0,0.5,1,0.0,1,m030
3933,NEWFIELDS MINERALS INC,newfields minerals,8.5,2.5,0,1,0,0.35294117647058826,3,0.5,1,n010
3934,Tutogen Medical Inc.,tutogen medical,7.0,3.0,0,1,0,0.42857142857142855,2,0.5,1,t030
3935,TRANSTEXAS GAS CORP,transtexas gas,6.5,2.0,0,1,0,0.3076923076923077,3,0.5,1,t605
3936,DELL COMPUTER CORP,dell computer,6.0,2.0,1,0,0,0.3333333333333333,2,0.0,1,c051
3937,DELL INC,dell,4.0,1.0,1,0,0,0.25,2,0.0,1,d040
3938,Sport Supply Group Inc,sport supply,5.5,1.5,0,1,0,0.2727272727272727,3,0.0,1,s014
3939,SPORT SUPPLY GROUP INC DE,sport supply de,4.333333333333333,1.3333333333333333,0,1,0,0.3076923076923077,3,0.0,0,s014
3940,IMPERIAL SUGAR CO NEW,imperial sugar new,5.333333333333333,2.3333333333333335,0,1,0,0.4375,2,0.0,0,i510
3941,ACCLAIM ENTERTAINMENT INC,acclaim entertainment,10.0,3.0,1,0,0,0.4,3,0.0,1,e530
3942,CONCORDE CAREER COLLEGES INC,concorde career colleges,7.333333333333333,2.3333333333333335,1,0,0,0.4090909090909091,5,0.0,0,c052
3943,INDEX TECHNOLOGY CORP,index technology,7.5,3.0,0,1,0,0.4,2,0.0,1,t020
3944,BABBAGES INC,babbages,8.0,3.0,1,0,0,0.375,3,1.0,1,b010
3945,CASCADE INTERNATIONAL INC,cascade international,10.0,3.5,1,0,0,0.45,4,0.0,1,i530
3946,Tuscarora Inc,tuscarora,9.0,4.0,0,1,0,0.4444444444444444,2,0.0,1,t020
3947,Scripps (E.W.) Co (The),scripps,7.0,1.0,0,1,0,0.14285714285714285,2,0.0,1,s260
3948,SCRIPPS HOWARD INC,scripps howard,6.5,1.5,0,1,0,0.23076923076923078,2,0.0,1,s260
3949,Teva Pharmaceutical Industries Ltd,teva pharmaceutical industries,9.333333333333334,3.3333333333333335,0,1,0,0.42857142857142855,4,0.3333333333333333,0,p065
3950,Silvercrest Asset Management Group Inc,silvercrest asset management,8.666666666666666,2.6666666666666665,0,1,0,0.34615384615384615,5,0.3333333333333333,0,s041
3951,SILVERCREST ASSET MNGMNT GRP INC,silvercrest asset mngmnt grp,6.25,1.75,0,1,0,0.2,4,0.75,0,s041
3952,TEVA PHARMACEUTICAL INDS LTD,teva pharmaceutical inds,7.333333333333333,2.6666666666666665,0,1,0,0.4090909090909091,4,0.6666666666666666,0,p065
3953,Unicare Financial Corp,unicare financial,8.0,3.0,0,1,0,0.5,3,0.5,1,f050
3954,GLASSMASTER CO,glassmaster,11.0,3.0,0,1,0,0.2727272727272727,3,1.0,1,g402
3955,COMMODORE RESOURCES CORP,commodore resources,9.0,3.0,1,0,0,0.4444444444444444,4,0.0,1,c050
3956,COMMODORE ENVIRONMENTAL SVCS INC,commodore environmental svcs,8.666666666666666,3.0,1,0,0,0.34615384615384615,4,0.3333333333333333,0,e510
3957,European Equity Fund Inc (The),european equity,7.0,3.5,1,0,0,0.6428571428571429,3,0.0,1,e060
3958,Coherent Corp,coherent,8.0,3.0,1,0,0,0.375,2,0.0,1,c060
3959,Mercer International Inc,mercer international,9.5,3.5,0,1,0,0.42105263157894735,3,0.0,1,i530
3960,DEFAULT PROOF CR CARD SYS INC,default proof cr card sys,4.2,1.2,1,0,0,0.3333333333333333,3,0.2,0,d010
3961,TUSCARORA PLASTICS INC,tuscarora plastics,8.5,3.0,0,1,0,0.35294117647058826,3,0.0,1,t020
3962,MGC Diagnostics Corp,mgc diagnostics,7.0,2.5,0,1,0,0.2857142857142857,2,0.5,1,d025
3963,MAGNACARD INC,magnacard,9.0,3.0,0,1,0,0.3333333333333333,3,1.0,1,m025
3964,Apogee Technology Inc,apogee technology,8.0,3.5,1,0,0,0.5,3,0.0,1,t020
3965,FREEPORT MCMORAN COPPER CO INC,freeport mcmoran copper,7.0,2.3333333333333335,0,1,0,0.3333333333333333,4,0.3333333333333333,0,f601
3966,FREEPORT MCMORAN COPPER & GOLD,freeport mcmoran copper gold,6.25,2.0,0,1,0,0.32,4,0.25,0,f601
3967,CANNON EXPRESS INC,cannon express,6.5,2.0,1,0,0,0.3076923076923077,3,0.0,1,e216
3968,Liberty All Star Growth Fund Inc.,liberty all star growth,5.0,1.5,0,1,0,0.3,3,0.0,0,l010
3969,JUNIPER PHARMACEUTICALS INC,juniper pharmaceuticals,11.0,4.0,0,1,0,0.4090909090909091,3,0.0,1,p065
3970,LIBERTY ALL STAR GROWTH FD INC,liberty all star growth fd,4.4,1.4,0,1,0,0.2727272727272727,3,0.0,0,l010
3971,Avid Bioservices Inc,avid bioservices,7.5,3.0,1,0,0,0.4666666666666667,3,0.5,1,b020
3972,UNITED BUYING SVC INTL INC,united buying svc intl,4.75,1.75,0,1,0,0.3684210526315789,3,0.0,0,u503
3973,WPP PLC,wpp,3.0,1.0,0,0,1,0.0,2,1.0,1,w100
3974,WAUSAU PAPER CORP,wausau paper,5.5,2.0,0,0,1,0.5454545454545454,3,0.0,1,w020
3975,HOOK SUPERX INC,hook superx,5.0,2.0,0,1,0,0.4,2,0.5,1,s010
3976,Providence and Worcester Railroad Co,providence and worcester railroad,7.5,2.0,0,1,0,0.4,5,0.0,0,p601
3977,PROVIDENCE & WORCESTER RR CO,providence worcester rr,7.0,2.0,0,1,0,0.3333333333333333,5,0.0,0,p601
3978,AKTIEBOLAGET ELECTROLUX,aktiebolaget electrolux,11.0,4.5,1,0,0,0.45454545454545453,4,1.0,1,a230
3979,John Hancock Investors Trust,john hancock investors trust,6.25,1.75,0,1,0,0.28,3,0.0,0,i510
3980,KCS Energy Inc.,kcs energy,4.5,2.0,0,1,0,0.3333333333333333,2,0.5,1,e506
3981,HANCOCK JOHN INVS TR,hancock john invs tr,4.25,1.25,0,1,0,0.23529411764705882,3,0.25,0,h052
3982,PONIARD PHARMACEUTICALS INC,poniard pharmaceuticals,11.0,3.5,0,1,0,0.4090909090909091,4,0.0,1,p065
3983,The ODP Corporation,the odp,3.0,2.0,0,1,0,0.3333333333333333,1,0.5,1,t000
3984,OFFICE DEPOT INC,office depot,5.5,2.0,0,1,0,0.45454545454545453,2,0.0,1,o102
3985,TIMBERJACK CORP,timberjack,10.0,3.0,0,1,0,0.3,1,0.0,1,t051
3986,New England Realty Associates LP,new england realty associates lp,5.6,2.4,0,1,0,0.39285714285714285,4,0.0,0,a202
3987,AURORA ENVIRONMENTAL INC,aurora environmental,9.5,4.0,1,0,0,0.47368421052631576,3,0.0,1,e510
3988,Venus Exploration Inc,venus exploration,8.0,3.0,0,0,1,0.4375,2,0.0,1,e214
3989,BMC Software Inc,bmc software,5.5,1.5,1,0,0,0.2727272727272727,1,0.5,1,s013
3990,Unilab Corp,unilab,6.0,3.0,0,1,0,0.5,1,1.0,1,u504
3991,TEKLA HEALTHCARE INVESTORS,tekla healthcare investors,8.0,2.3333333333333335,0,1,0,0.375,4,0.0,0,h043
3992,UNILAB CORP NEW,unilab new,4.5,2.0,0,1,0,0.4444444444444444,2,0.5,1,u504
3993,ABRDN HEALTHCARE INVESTORS,abrdn healthcare investors,8.0,2.0,1,0,0,0.3333333333333333,3,0.3333333333333333,0,h043
3994,Bancroft Fund Ltd,bancroft,8.0,2.0,1,0,0,0.25,1,0.0,1,b052
3995,BANCROFT CONVERTIBLE FUND INC,bancroft convertible,9.5,3.0,1,0,0,0.3157894736842105,2,0.0,1,c051
3996,Central Securities Corp,central securities,8.5,3.0,1,0,0,0.4117647058823529,3,0.0,1,s020
3997,ELLSWORTH CONVERTIBLE GRW & INCM,ellsworth convertible grw incm,6.75,2.0,1,0,0,0.25925925925925924,3,0.5,0,c051
3998,ELLSWORTH FUND LTD,ellsworth,9.0,2.0,1,0,0,0.2222222222222222,2,0.0,1,e420
3999,ELLSWORTH GROWTH & INCOME FD LTD,ellsworth growth income fd,5.75,1.5,1,0,0,0.2608695652173913,3,0.0,0,e420
4000,abrdn Asia-Pacific Income Fund Inc,abrdn asiapacific income,7.333333333333333,2.6666666666666665,1,0,0,0.45454545454545453,4,0.6666666666666666,0,a201
4001,ABERDEEN ASIA PACIFIC INCOME FD,aberdeen asia pacific income fd,5.4,2.2,1,0,0,0.48148148148148145,4,0.0,0,a106
4002,ABRDN ASIA PACIFIC INCOME FD INC,abrdn asia pacific income fd,4.8,1.8,1,0,0,0.4166666666666667,4,0.2,0,p020
4003,FIRST AUSTRALIA FD INC,first australia fd,5.333333333333333,1.6666666666666667,0,1,0,0.375,3,0.0,0,a023
4004,TEMPLETON EMERG MKTS FD INC,templeton emerg mkts fd,5.0,1.75,0,1,0,0.25,4,0.5,0,t051
4005,ALLIANCEBERNSTEIN INCOME FD INC,alliancebernstein income fd,8.333333333333334,2.6666666666666665,1,0,0,0.4,4,0.3333333333333333,0,a405
4006,Van Kampen Income Trust,van kampen income trust,5.0,1.5,0,0,1,0.35,3,0.25,0,k051
4007,Hartford Income Shares Fund Inc.,hartford income,7.0,2.0,0,1,0,0.35714285714285715,2,0.0,1,h063
4008,HARTFORD INCOME SHARES FD INC,hartford income fd,5.333333333333333,1.6666666666666667,0,1,0,0.3125,2,0.0,0,h063
4009,ASIA PACIFIC FUND INC,asia pacific,5.5,2.5,1,0,0,0.5454545454545454,3,0.0,1,p020
4010,Prospect Street Income Shares Inc,prospect street income,6.666666666666667,1.6666666666666667,0,1,0,0.35,4,0.0,0,p602
4011,PROSPECT STREET INC,prospect street,7.0,1.5,0,1,0,0.2857142857142857,3,0.0,1,p602
4012,CLEMENTE GLOBAL GROWTH FUND,clemente global growth,6.666666666666667,2.0,1,0,0,0.3,3,0.0,0,c405
4013,CLEMENTE STRATEGIC VALUE FD INC,clemente strategic value fd,6.0,2.25,1,0,0,0.375,5,0.0,0,s360
4014,CORNERSTONE STRATEGIC VAL FD INC,cornerstone strategic val fd,6.25,2.0,1,0,0,0.32,3,0.0,0,c065
4015,CORNERSTONE STRATEGIC INV FD INC,cornerstone strategic inv fd,6.25,2.0,1,0,0,0.32,3,0.0,0,c065
4016,COLONIAL MUNICIPAL INCOME TRUST,colonial municipal income trust,7.0,2.75,1,0,0,0.42857142857142855,4,0.0,0,m050
4017,TAIWAN FUND INC,taiwan,6.0,2.0,0,1,0,0.5,2,0.0,1,t050
4018,Morgan StanleyDeanWitter Municipal Income Trust II,morgan stanleydeanwitter municipal income trust ii,7.5,2.5,0,1,0,0.4222222222222222,6,0.16666666666666666,0,s305
4019,CIGNA Investment Securities,cigna investment securities,8.333333333333334,3.0,1,0,0,0.4,4,0.3333333333333333,0,i510
4020,KEMPER HIGH INCOME TR,kemper high income tr,4.5,1.5,0,1,0,0.3333333333333333,3,0.25,0,k051
4021,SCUDDER HIGH INCOME TR,scudder high income tr,4.75,1.5,0,1,0,0.3157894736842105,2,0.0,0,s203
4022,DEUTSCHE HIGH INCOME TRUST,deutsche high income trust,5.75,1.25,1,0,0,0.34782608695652173,3,0.0,0,d032
4023,KEMPER INTER GOVT TR,kemper inter govt tr,4.25,1.5,0,1,0,0.29411764705882354,3,0.25,0,k051
4024,SCUDDER INTERMEDIATE GOVT TR,scudder intermediate govt tr,6.25,2.25,0,1,0,0.36,4,0.0,0,i530
4025,KOREA FUND INC,korea,5.0,3.0,0,1,0,0.6,1,0.0,1,k060
4026,LIBERTY ALL STAR EQUITY FD,liberty all star equity fd,4.4,1.8,0,1,0,0.4090909090909091,3,0.0,0,l010
4027,LINCOLN NATIONAL CONV SECS FD IN,lincoln national conv secs fd in,4.5,1.5,0,1,0,0.3333333333333333,6,0.0,0,n030
4028,MFS Government Markets Income Trust,mfs government markets income trust,6.2,1.8,0,1,0,0.2903225806451613,4,0.0,0,g010
4029,MAYBELLINE INC,maybelline,10.0,3.0,0,1,0,0.5,2,1.0,1,m010
4030,MAY DEPARTMENT STORES CO,may department stores,6.333333333333333,1.6666666666666667,0,1,0,0.3684210526315789,3,0.0,0,d010
4031,MASSMUTUAL CORPORATE INVS INC,massmutual corporate invs,7.666666666666667,2.6666666666666665,0,1,0,0.391304347826087,3,0.6666666666666666,0,m025
4032,BABSON CAPITAL CORPORATE INVS,babson capital corporate invs,6.5,2.25,1,0,0,0.38461538461538464,4,0.25,0,c061
4033,MONTEREY HOMES CORP,monterey homes,6.5,2.0,0,1,0,0.46153846153846156,3,0.0,1,m053
4034,MERITAGE CORP,meritage,8.0,3.0,0,1,0,0.5,2,1.0,1,m060
4035,MERITAGE HOMES CORP,meritage homes,6.5,2.0,0,1,0,0.46153846153846156,3,0.5,1,m060
4036,Arch Resources Inc,arch resources,6.5,2.0,1,0,0,0.38461538461538464,3,0.0,1,r020
4037,ARCH PETROLEUM INC NEW,arch petroleum new,5.333333333333333,2.0,1,0,0,0.375,3,0.0,0,p036
4038,ARCH COAL INC,arch coal,4.0,1.0,1,0,0,0.375,2,0.0,1,a620
4039,CORE MOLDING TECHNOLOGIES INC,core molding technologies,7.666666666666667,2.3333333333333335,1,0,0,0.391304347826087,4,0.0,0,t020
4040,PUTNAM PREMIER INCOME TRUST,putnam premier income trust,6.0,1.75,0,1,0,0.375,3,0.0,0,p605
4041,CORONA CORP,corona,6.0,3.0,1,0,0,0.5,2,0.0,1,c060
4042,INTERNATIONAL CORONA CORP,international corona,9.5,4.0,0,1,0,0.47368421052631576,4,0.0,1,i530
4043,BAILEY CORP,bailey,6.0,2.0,1,0,0,0.6666666666666666,1,0.0,1,b040
4044,International Electronics Inc,international electronics,12.0,4.5,0,1,0,0.4166666666666667,4,0.0,1,i530
4045,IN HOME HEALTH INC,in home health,4.0,1.0,0,1,0,0.4166666666666667,3,0.0,0,h043
4046,Glen Rose Petroleum Corp,glen rose petroleum,5.666666666666667,2.0,0,1,0,0.4117647058823529,4,0.0,0,p036
4047,UNITRONIX CORP,unitronix,9.0,4.0,0,1,0,0.4444444444444444,2,1.0,1,u503
4048,First Executive Corp,first executive,7.0,2.5,0,1,0,0.42857142857142855,3,0.0,1,e202
4049,Home Beneficial Corp,home beneficial,7.0,2.5,0,1,0,0.5,3,0.0,1,b050
4050,Presidential Life Corp,presidential life,8.0,2.5,0,1,0,0.4375,3,0.0,1,p602
4051,Ohio Casualty Corp,ohio casualty,6.0,3.5,0,1,0,0.5833333333333334,2,0.0,1,c020
4052,Berkley (W.R.) Corp,berkley,7.0,2.0,1,0,0,0.42857142857142855,2,0.0,1,b062
4053,Cincinnati Financial Corp,cincinnati financial,9.5,3.5,1,0,0,0.42105263157894735,5,0.0,1,c052
4054,Foremost Corp of America,foremost of america,5.666666666666667,2.3333333333333335,0,1,0,0.47058823529411764,3,0.0,0,f060
4055,FOREMOST CORP AMERICA,foremost america,7.5,3.0,0,1,0,0.4666666666666667,2,0.0,1,f060
4056,Old Republic International Corp,old republic international,8.0,3.0,0,1,0,0.4166666666666667,3,0.0,0,i530
4057,BLACKSTONE GSO STRATEGIC CR FUND,blackstone gso strategic cr,6.0,1.75,1,0,0,0.2916666666666667,3,0.25,0,b402
4058,BLACKSTONE STRATEGIC CREDIT FUND,blackstone strategic credit,8.333333333333334,2.3333333333333335,1,0,0,0.32,4,0.0,0,b402
4059,BLACKSTONE STR CR 2027 TERM FUND,blackstone str cr term,4.75,1.25,1,0,0,0.21052631578947367,3,0.0,0,b402
4060,NXG NextGen Infrastructure Income Fund,nxg nextgen infrastructure income,7.5,2.25,0,1,0,0.3333333333333333,5,0.5,0,i516
4061,ALS FORMAL WEAR INC,als formal wear,4.333333333333333,1.3333333333333333,1,0,0,0.38461538461538464,3,0.0,0,f065
4062,BALLISTIC RECOVERY SYSTEMS INC,ballistic recovery systems,8.0,2.6666666666666665,1,0,0,0.375,4,0.0,0,b040
4063,Automobile Protection,automobile protection,10.0,3.5,1,0,0,0.5,4,0.0,1,a030
4064,GEXA GOLD CORP,gexa gold,4.0,1.5,0,1,0,0.375,2,0.5,1,g020
4065,GEXA CORP,gexa,4.0,2.0,0,1,0,0.5,1,1.0,1,g020
4066,MIDSOUTH CORP,midsouth,8.0,2.0,0,1,0,0.375,1,1.0,1,m032
4067,GENLYTE GROUP INC,genlyte,7.0,2.0,0,1,0,0.42857142857142855,2,1.0,1,g054
4068,AUTOMOBILE PROTECTION CORP APCO,automobile protection apco,8.0,3.0,1,0,0,0.5,5,0.3333333333333333,0,a030
4069,Franklin Universal Trust,franklin universal trust,7.333333333333333,2.3333333333333335,0,1,0,0.3181818181818182,3,0.0,0,u501
4070,FlexShares Morningstar Developed Markets ex-US Factor Tilt Index Fund,flexshares morningstar developed markets exus factor tilt index,7.0,2.25,0,1,0,0.3392857142857143,8,0.25,0,m065
4071,FLEXSHARES TRUST,flexshares trust,7.5,2.0,0,1,0,0.26666666666666666,3,0.5,1,f402
4072,Invesco High Income Trust II,invesco high income trust ii,4.8,1.6,0,1,0,0.4166666666666667,5,0.2,0,i510
4073,SOFTWARE TOOLWORKS INC,software toolworks,8.5,2.0,0,1,0,0.35294117647058826,4,0.5,1,t040
4074,GW Utilities Ltd,gw utilities,5.5,2.5,0,1,0,0.45454545454545453,3,0.0,1,u304
4075,Oryx Energy Co,oryx energy,5.0,2.5,0,1,0,0.5,2,0.0,1,e506
4076,FlexShares Morningstar Emerging Markets Factor Tilt Index Fund,flexshares morningstar emerging markets factor tilt index,7.285714285714286,2.2857142857142856,0,1,0,0.3137254901960784,6,0.14285714285714285,0,m065
4077,Dekalb Genetics Corp,dekalb genetics,7.0,2.5,1,0,0,0.35714285714285715,3,0.0,1,g050
4078,AMERICAN STEEL & WIRE CORP,american steel wire,5.666666666666667,2.3333333333333335,1,0,0,0.47058823529411764,4,0.0,0,a506
4079,MGP Ingredients Inc,mgp ingredients,7.0,2.5,0,1,0,0.2857142857142857,2,0.5,1,i526
4080,NEOTERIK HEALTH TECHNOLOGIES INC,neoterik health technologies,8.666666666666666,2.6666666666666665,0,1,0,0.4230769230769231,5,0.3333333333333333,0,t020
4081,Vodafone Group Public Limited Company,vodafone public company,7.0,2.6666666666666665,0,0,1,0.42857142857142855,3,0.3333333333333333,0,v030
4082,VODAFONE GROUP PLC NEW,vodafone new,5.5,2.0,0,0,1,0.45454545454545453,2,0.5,1,v030
4083,CHEQUEMATE INTERNATIONAL INC,chequemate international,11.5,4.0,1,0,0,0.4782608695652174,4,0.5,1,i530
4084,HIGH INCOME ADVANTAGE TRUST III,high income advantage trust iii,5.4,1.6,0,1,0,0.4444444444444444,5,0.0,0,a310
4085,Merisel Inc,merisel,7.0,3.0,0,1,0,0.42857142857142855,2,1.0,1,m060
4086,MERISEL INC NEW,merisel new,5.0,2.0,0,1,0,0.4,3,0.5,1,m060
4087,Mednet MPC Corp,mednet mpc,4.5,1.5,0,1,0,0.2222222222222222,2,0.5,1,m035
4088,SCOLR INC,scolr,5.0,1.0,0,1,0,0.2,1,1.0,1,s204
4089,SCOLR PHARMA INC,scolr pharma,5.5,1.5,0,1,0,0.2727272727272727,2,1.0,1,p065
4090,Invesco Municipal Income Opportunities Trust II,invesco municipal income opportunities trust ii,7.0,2.6666666666666665,0,1,0,0.4523809523809524,8,0.16666666666666666,0,o106
4091,Pride International Inc.,pride international,9.0,3.0,0,1,0,0.4444444444444444,3,0.0,1,i530
4092,PRIDE INTERNATIONAL INC DEL,pride international del,7.0,2.3333333333333335,0,1,0,0.42857142857142855,3,0.0,0,i530
4093,Celina Financial Corp,celina financial,7.5,3.0,1,0,0,0.4666666666666667,3,0.0,1,f050
4094,LIFELINE HEALTHCARE GROUP LTD,lifeline healthcare,9.0,2.0,0,1,0,0.4444444444444444,4,0.0,1,h043
4095,MEDI MAIL INC,medi mail,4.0,1.5,0,1,0,0.5,2,0.0,1,m030
4096,Champions Oncology Inc,champions oncology,8.5,3.5,1,0,0,0.4117647058823529,4,0.0,1,c051
4097,KEMPER MULTI MARKET INCOME TR,kemper multi market income tr,5.0,1.8,0,1,0,0.36,4,0.2,0,k051
4098,WESTAIR HOLDING INC,westair,7.0,2.0,0,0,1,0.42857142857142855,1,1.0,1,w023
4099,OMNI FILMS INTERNATIONAL INC,omni films international,7.333333333333333,2.6666666666666665,0,1,0,0.4090909090909091,4,0.0,0,i530
4100,CHAMPIONS SPORTS INC,champions sports,7.5,2.0,1,0,0,0.26666666666666666,3,0.0,1,c051
4101,DEVON ENERGY CORP,devon energy,5.5,2.5,1,0,0,0.45454545454545453,3,0.0,1,e506
4102,DEVON ENERGY CORP NEW,devon energy new,4.666666666666667,2.0,1,0,0,0.42857142857142855,4,0.0,0,e506
4103,SCUDDER MULTI MARKET INCOME TR,scudder multi market income tr,5.2,1.8,0,1,0,0.34615384615384615,3,0.0,0,s203
4104,Fibreboard Corp,fibreboard,10.0,3.0,0,1,0,0.4,2,0.0,1,f016
4105,Lindsay Corp,lindsay,7.0,2.0,0,1,0,0.42857142857142855,1,0.0,1,l053
4106,LINDSAY MANUFACTURING CO,lindsay manufacturing,10.0,3.5,0,1,0,0.4,3,0.0,1,m050
4107,Kushner Locke Co,kushner locke,6.0,1.5,0,1,0,0.3333333333333333,2,0.0,1,k020
4108,DEUTSCHE MULTI MARKET INCOME TR,deutsche multi market income tr,5.4,1.6,1,0,0,0.37037037037037035,4,0.0,0,d032
4109,KEMPER STRATEGIC MUN INCOME TR,kemper strategic mun income tr,5.2,1.8,0,1,0,0.34615384615384615,4,0.2,0,s360
4110,Labcorp Holdings Inc,labcorp,7.0,2.0,0,1,0,0.2857142857142857,1,1.0,1,l012
4111,LABORATORY CORP AMERICA HLDGS,laboratory america hldgs,7.333333333333333,3.0,0,1,0,0.4090909090909091,4,0.3333333333333333,0,l010
4112,Dreyfus California Municipal Income Inc.,dreyfus california municipal income,8.0,3.0,1,0,0,0.46875,5,0.0,0,c040
4113,DREYFUS CALIFORNIA MUN INCM INC,dreyfus california mun incm,6.0,2.0,1,0,0,0.4166666666666667,3,0.25,0,c040
4114,DREYFUS MUNICIPAL INCOME INC,dreyfus municipal income,7.333333333333333,2.6666666666666665,1,0,0,0.45454545454545453,3,0.0,0,m050
4115,BNY MELLON MUNICIPAL INCOME INC,bny mellon municipal income,6.0,2.25,1,0,0,0.4166666666666667,4,0.25,0,m050
4116,DREYFUS NEW YORK MUN INCOME INC,dreyfus new york mun income,4.6,1.4,1,0,0,0.43478260869565216,3,0.0,0,d601
4117,MUNIVEST FUND INC,munivest,8.0,3.0,0,1,0,0.375,1,1.0,1,m050
4118,BLACKROCK MUNIVEST FUND INC,blackrock munivest,8.5,2.5,1,0,0,0.29411764705882354,2,1.0,1,b402
4119,PACHOLDER FUND INC,pacholder,9.0,3.0,0,1,0,0.3333333333333333,1,1.0,1,p020
4120,PACHOLDER HIGH YIELD FUND INC,pacholder high yield,6.0,1.6666666666666667,0,1,0,0.3888888888888889,3,0.3333333333333333,0,p020
