original_name,company_name,average_amount_of_letters,average_amount_of_syllables,abcde,middle,vwxyz,vowel_to_length_ratio,most repetitions,spelling_errors,is_short_name,sound,Englishness,length
ATALANTA SOSNOFF CAPITAL CORP,atalanta sosnoff capital,7.333333333333333,3.0,1,0,0,0.4090909090909091,6,0.3333333333333333,0,a304,29.40936917066161,22
SCI MED LIFE SYSTEMS INC,sci med life systems,4.25,1.25,0,1,0,0.3529411764705882,4,0.0,0,s023,7.896729217129565,17
BOOTH INC,booth,5.0,1.0,1,0,0,0.4,2,0.0,1,b030,1.822177579009512,5
SCI PRO INC,sci pro,3.0,1.0,0,1,0,0.3333333333333333,1,0.0,1,s200,-3.545356525566943,6
CALTON INC NEW,calton new,4.5,1.5,1,0,0,0.3333333333333333,2,0.5,1,c043,2.936249311345632,9
SCI TECHNICS INC,sci technics,5.5,1.5,0,1,0,0.2727272727272727,3,0.0,1,t020,9.954516893642865,11
CENTERIOR ENERGY CORP,centerior energy,7.5,3.5,1,0,0,0.4666666666666667,4,0.5,1,c053,14.800149934929763,15
SCIENCE DYNAMICS CORP,science dynamics,7.5,2.5,0,1,0,0.4,3,0.0,1,d050,13.432443307764352,15
CENTRAL FUND CANADA LTD,central canada,6.5,2.5,1,0,0,0.3846153846153846,4,0.0,1,c053,9.189146062084625,13
SCIENTEX CORP,scientex,8.0,2.0,0,1,0,0.375,2,1.0,1,s205,11.309292070624334,8
CENTRUST SAVINGS BANK MIAMI FL,centrust savings bank miami fl,5.2,1.8,1,0,0,0.3076923076923077,3,0.2,0,c053,20.221625626280986,26
SCIENTIFIC COMPUTERS INC,scientific computers,9.5,3.5,0,1,0,0.3684210526315789,3,0.0,1,s205,20.891704749535343,19
SCICOM DATA SERVICES LTD,scicom data services,6.0,2.3333333333333335,0,1,0,0.3888888888888889,3,0.3333333333333333,0,s061,18.413566032682414,18
CHAMBERS DEVELOPMENT INC,chambers development,9.5,3.0,1,0,0,0.3157894736842105,4,0.0,1,d010,24.086821304167422,19
SCIENTIFIC INC,scientific,10.0,4.0,0,1,0,0.4,3,0.0,1,s205,9.710360960724827,10
TRANSTECH INDUSTRIES INC,transtech industries,9.5,2.5,0,1,0,0.3157894736842105,3,0.5,1,i530,26.308727551915663,19
SCIENTIFIC INDUSTRIES INC,scientific industries,10.0,3.5,0,1,0,0.4,5,0.0,1,s205,24.54213849628714,20
COMPUTRAC INC,computrac,9.0,3.0,1,0,0,0.3333333333333333,2,1.0,1,c051,11.710837763293595,9
SCIENTIFIC LABS INC,scientific labs,7.0,2.5,0,1,0,0.3571428571428571,3,0.0,1,s205,13.402385489918055,14
SCIENTIFCI LABS INC,scientifci labs,7.0,2.0,0,1,0,0.3571428571428571,3,0.5,1,s205,26.254399244329587,14
CANCER DIAGNOSTICS INC,cancer diagnostics,8.5,3.0,1,0,0,0.3529411764705882,3,0.0,1,d025,15.396621158353476,17
DE LAURENTIIS ENTMT GROUP INC,de laurentiis entmt,5.666666666666667,1.6666666666666667,1,0,0,0.4117647058823529,3,0.6666666666666666,0,l060,20.01775629911637,17
SCIENTIFIC MICRO SYS INC,scientific micro sys,6.0,2.3333333333333335,0,1,0,0.3888888888888889,4,0.3333333333333333,0,s205,12.098198561719215,18
DECISION DATA COMPUTER CORP,decision data computer,6.666666666666667,2.6666666666666665,1,0,0,0.45,2,0.0,0,d020,14.100158217669945,20
DECISION INDUSTRIES CORP,decision industries,9.0,3.0,1,0,0,0.4444444444444444,4,0.0,1,i530,21.45638347961054,18
SCIENTIFIC RADIO SYS,scientific radio sys,6.0,2.6666666666666665,0,1,0,0.4444444444444444,4,0.3333333333333333,0,s205,13.84514257522878,18
ELLSWORTH CONVERTIBLE GRW & INCM,ellsworth convertible grw incm,6.75,2.0,1,0,0,0.2592592592592592,3,0.5,0,c051,38.39840234717945,27
ELLSWORTH FUND LTD,ellsworth,9.0,2.0,1,0,0,0.2222222222222222,2,0.0,1,e420,14.24316750022475,9
ELLSWORTH GROWTH & INCOME FD LTD,ellsworth growth income fd,5.75,1.5,1,0,0,0.2608695652173913,3,0.0,0,e420,31.792571366030515,23
SCIENTIFIC SOFTWARE CORP,scientific software,9.0,3.0,0,1,0,0.3888888888888889,3,0.0,1,s205,21.783388927437407,18
SCIENTIFIC SOFTWARE INTERCOMP,scientific software intercomp,9.0,3.0,0,1,0,0.3703703703703703,4,0.3333333333333333,0,s205,31.58844875095723,27
ENVIRONMENTAL SYSTEMS CO,environmental systems,10.0,3.5,1,0,0,0.35,3,0.0,1,e510,32.89144492312181,20
SCIENTIFIC SYSTEM SERVICES INC,scientific system services,8.0,3.0,0,1,0,0.375,5,0.0,0,s205,27.758143500030776,24
FIRST AUSTRALIA PRIME INCOME FD,first australia prime income fd,5.4,1.6,0,1,0,0.4074074074074074,4,0.0,0,a023,25.462494053835364,27
ABERDEEN ASIA PACIFIC INCOME FD,aberdeen asia pacific income fd,5.4,2.2,1,0,0,0.4814814814814814,4,0.0,0,a106,28.14170786409351,27
ABRDN ASIA PACIFIC INCOME FD INC,abrdn asia pacific income fd,4.8,1.8,1,0,0,0.4166666666666667,4,0.2,0,p020,31.2004869853643,24
FIRST CENTRAL FINANCIAL CORP,first central financial,7.0,2.0,0,1,0,0.3333333333333333,3,0.0,0,f050,17.123676251996805,21
FIRST OPPORTUNITY FUND INC,first opportunity,8.0,3.0,0,1,0,0.375,3,0.0,1,o106,19.38593668847999,16
SCOPAS TECHNOLOGY INC,scopas technology,8.0,3.0,0,1,0,0.375,3,0.0,1,t020,17.855777021903698,16
FRANCE FUND INC,france,6.0,1.0,0,1,0,0.3333333333333333,1,0.0,1,f605,1.6149312977364034,6
SCOPE INC,scope,5.0,1.0,0,1,0,0.4,1,0.0,1,s201,1.0902130429748178,5
FREEPORT MCMORAN RESOURCE PTNR,freeport mcmoran resource ptnr,6.75,2.0,0,1,0,0.3333333333333333,6,0.5,0,f601,45.92015036013963,27
SCORE EXPLORATION CORP,score exploration,8.0,2.5,0,1,0,0.4375,3,0.0,1,e214,9.876421619089069,16
GOTTSCHALKS INC,gottschalks,11.0,2.0,0,1,0,0.1818181818181818,2,1.0,1,g032,22.24618216849029,11
SCOTT CABLE COMMUNICATION,scott cable communication,7.666666666666667,2.6666666666666665,0,1,0,0.391304347826087,4,0.0,0,c050,13.912954230013622,23
GRANGES EXPLORATION LTD,granges exploration,9.0,3.0,0,1,0,0.3888888888888889,2,0.0,1,e214,15.303202020835352,18
GRANGES INC,granges,7.0,2.0,0,1,0,0.2857142857142857,2,0.0,1,g605,6.191725514853614,7
GRANGES INC NEW,granges new,5.0,1.5,0,1,0,0.3,2,0.0,1,g605,6.120556509475585,10
VISTA GOLD CORP,vista gold,4.5,1.5,0,0,1,0.3333333333333333,1,0.0,1,v023,1.7726703368031982,9
SCOTT INSTRUMENTS CORP,scott instruments,8.0,2.0,0,1,0,0.25,4,0.0,1,i523,20.68555942627147,16
VOICE CONTROL SYSTEMS INC DEL,voice control systems del,5.5,1.5,0,0,1,0.3636363636363636,3,0.0,0,c053,18.87402368643117,22
GUILD MORTGAGE INVESTMENTS INC,guild mortgage investments,8.0,2.0,0,1,0,0.3333333333333333,3,0.0,0,i510,31.850877850975554,24
SCOTT SCIENCE & TECHNOLOGY,scott science technology,7.333333333333333,2.3333333333333335,0,1,0,0.3636363636363636,4,0.0,0,t020,21.75593787946605,22
HEALTHVEST,healthvest,10.0,2.0,0,1,0,0.3,2,1.0,1,h043,20.361512573692735,10
HEALTHCARE AMERICA INC,healthcare america,8.5,3.0,0,1,0,0.4705882352941176,4,0.0,1,h043,25.79558727414471,17
HEALTH MANAGEMENT ASSOC INC,health management assoc,7.0,2.0,0,1,0,0.3809523809523809,4,0.0,0,m050,22.530748507846457,21
SCOTTS LIQUID GOLD INC,scotts liquid gold,5.333333333333333,1.3333333333333333,0,1,0,0.3125,2,0.0,0,s203,11.04195621085054,16
HOME SHOPPING NETWORK INC,home shopping network,6.333333333333333,1.6666666666666667,0,1,0,0.3157894736842105,3,0.0,0,s010,13.970462280388505,19
LA JOLLA BANCORP,la jolla bancorp,4.666666666666667,1.6666666666666667,0,1,0,0.3571428571428571,3,0.3333333333333333,0,b052,6.565712607917716,14
LINCOLN NATIONAL CONV SECS FD IN,lincoln national conv secs fd in,4.5,1.5,0,1,0,0.3333333333333333,6,0.0,0,n030,24.80697242757426,27
SCRIPPS HOWARD BROADCASTING CO,scripps howard broadcasting,8.333333333333334,2.0,0,1,0,0.28,3,0.0,0,b603,33.229390479599836,25
SCRIPTO INC,scripto,7.0,2.0,0,1,0,0.2857142857142857,1,0.0,1,s260,7.976486546931349,7
MAUNA LOA MACADAMIA PARTNERS LP,mauna loa macadamia partners lp,5.4,2.4,0,1,0,0.4444444444444444,8,0.2,0,m020,31.249109533646894,27
SCRIPTOMATIC INC,scriptomatic,12.0,4.0,0,1,0,0.3333333333333333,2,1.0,1,s260,12.673329806673042,12
AUTOMATED MEDICAL LABS,automated medical labs,6.666666666666667,2.6666666666666665,1,0,0,0.45,4,0.0,0,a030,12.315704181675672,20
MEDICORE INC,medicore,8.0,3.0,0,1,0,0.5,2,1.0,1,m030,9.6852109880493,8
SEA GALLEY STORES INC,sea galley stores,5.0,1.3333333333333333,0,1,0,0.4666666666666667,3,0.0,0,g040,4.9574205228376025,15
MYLAN LABS INC,mylan labs,4.5,1.5,0,1,0,0.3333333333333333,2,0.0,1,m040,6.11437392045659,9
MYLAN INC,mylan,5.0,2.0,0,1,0,0.4,1,0.0,1,m040,2.422349391263359,5
SEA PINES CO,sea pines,4.0,1.0,0,1,0,0.5,2,0.0,1,p050,-1.9255844840436824,8
SEA WORLD INC,sea world,4.0,1.0,0,1,0,0.375,1,0.0,1,w064,2.274488382353744,8
NEWMONT GOLD CO,newmont gold,5.5,1.5,0,1,0,0.2727272727272727,2,0.5,1,n050,10.731583608684929,11
SEACOAST BANKING CORP FLA,seacoast banking fla,6.0,1.6666666666666667,0,1,0,0.3888888888888889,4,0.0,0,s020,10.72131321542673,18
NEWS CORP LTD,news,4.0,1.0,0,1,0,0.25,1,0.0,1,n020,3.9086710392742434,4
CARMINE FOODS INC,carmine foods,6.0,1.5,1,0,0,0.4166666666666667,2,0.0,1,c065,6.759351540776317,12
SEAGATE TECHNOLOGY INC,seagate technology,8.5,3.0,0,1,0,0.4705882352941176,3,0.5,1,t020,19.309530588008744,17
NORTHEASTERN MORTGAGE INC,northeastern mortgage,10.0,2.5,0,1,0,0.35,3,0.0,1,n063,24.700837648822144,20
SEAHAWK OIL INTL INC,seahawk oil intl,4.666666666666667,1.3333333333333333,0,1,0,0.4285714285714285,2,0.3333333333333333,0,s020,15.39041388436267,14
SEAHAWK CAPITAL CORP,seahawk capital,7.0,2.5,0,1,0,0.4285714285714285,4,0.5,1,s020,16.891865479023654,14
PANNILL KNITTING INC,pannill knitting,7.5,2.0,0,1,0,0.2666666666666666,4,0.5,1,k503,14.683209802506198,15
SEAL FLEET INC,seal fleet,4.5,1.0,0,1,0,0.4444444444444444,3,0.0,1,f403,2.399677273090351,9
RAYMOND JAMES FINANCIAL INC,raymond james financial,7.0,2.0,0,1,0,0.4285714285714285,4,0.0,0,f050,23.364818339852366,21
SEAL INC,seal,4.0,1.0,0,1,0,0.5,1,0.0,1,s040,-1.2026806369991638,4
REGIONAL FINANCIAL SHS IN FD INC,regional financial shs in fd,4.8,1.8,0,1,0,0.375,4,0.2,0,f050,21.108408727765365,24
SEARCH INVESTMENTS CORP,search investments,8.5,2.0,0,1,0,0.2941176470588235,3,0.0,1,i510,22.63133320064965,17
RESIDENTIAL MORTGAGE INVTS INC,residential mortgage invts,8.0,2.3333333333333335,0,1,0,0.375,3,0.3333333333333333,0,r020,26.748890099668458,24
SEARCH NATURAL RESOURCES INC,search natural resources,7.333333333333333,2.3333333333333335,0,1,0,0.4090909090909091,4,0.0,0,r020,23.718016585296887,22
RODMAN & RENSHAW CAP GROUP INC,rodman renshaw cap,5.333333333333333,1.6666666666666667,0,1,0,0.3125,3,0.3333333333333333,0,r052,12.27488898491945,16
SEATTLE TRUST & SAVINGS BANK WA,seattle trust savings bank wa,5.0,1.6,0,1,0,0.32,4,0.0,0,s034,9.33764631968483,25
SCANDINAVIA FD INC,scandinavia fd,6.5,3.0,0,1,0,0.3846153846153846,3,0.0,1,s205,24.304780907049658,13
SCANDINAVIA INC,scandinavia,11.0,5.0,0,1,0,0.4545454545454545,3,0.0,1,s205,15.1998010507313,11
XCELERA COM INC,xcelera com,5.0,2.0,0,0,1,0.4,2,0.5,1,x204,17.21091489484814,10
XCELERA INC,xcelera,7.0,3.0,0,0,1,0.4285714285714285,2,1.0,1,x204,21.090014182981697,7
SEAWAY FOOD TOWN INC,seaway food town,4.666666666666667,1.3333333333333333,0,1,0,0.5,3,0.0,0,s000,4.791416147701502,14
SOUTHWEST REALTY LTD,southwest realty,7.5,2.5,0,1,0,0.4,3,0.0,1,s030,17.9014999929636,15
SOUTHWESTERN PROPERTY TRUST INC,southwestern property trust,8.333333333333334,2.3333333333333335,0,1,0,0.32,5,0.0,0,s030,26.369475487012796,25
SOUTH WEST PROPERTY TRUST INC,south west property trust,5.5,1.5,0,1,0,0.3181818181818182,5,0.0,0,p601,9.23446898615336,22
SECOND NATIONAL BLDG & LN INC,second national bldg ln,5.0,1.75,0,1,0,0.3,4,0.0,0,n030,33.0005333099765,20
SECOND NATIONAL FEDERAL SVGS BK,second national federal svgs bk,5.4,2.0,0,1,0,0.3333333333333333,3,0.0,0,n030,19.147562887056026,27
SECOND NATIONAL BANCORPORATION,second national bancorporation,9.333333333333334,3.3333333333333335,0,1,0,0.4285714285714285,5,0.3333333333333333,0,b052,22.83970539243871,28
SATELLITE SYNDICATED SYSTEMS INC,satellite syndicated systems,8.666666666666666,3.0,0,1,0,0.3846153846153846,5,0.0,0,s053,27.099669780618555,26
TEMPO ENTERPRISES INC,tempo enterprises,8.0,3.0,0,1,0,0.375,4,0.0,1,e530,22.68610764927535,16
SECOND NATIONAL CORP,second national,7.0,2.5,0,1,0,0.4285714285714285,3,0.0,1,n030,6.710686941104523,14
UNITED ARTISTS CORP NEW,united artists new,5.333333333333333,2.0,0,1,0,0.375,3,0.0,0,a630,7.865767549885493,16
SECOND NEW HAVEN BANK CN,second new haven bank cn,4.0,1.4,0,1,0,0.3,5,0.0,0,s020,8.722765439532461,20
VANGUARD TECHNOLOGIES INTL INC,vanguard technologies intl,8.0,2.3333333333333335,0,0,1,0.375,3,0.0,0,t020,32.109780758472574,24
SECURITY AMERICA CORP,security america,7.5,4.0,0,1,0,0.5333333333333333,2,0.0,1,s020,12.332523862635393,15
YORK INTERNATIONAL CORP,york international,8.5,3.0,0,0,1,0.4705882352941176,3,0.0,1,i530,13.859469135565076,17
SECURITY AMERICA LIFE INS CO,security america life ins,5.5,2.5,0,1,0,0.5,4,0.0,0,s020,12.31622781816567,22
SECURITY AMERICA FINL ENTPRSES,security america finl entprses,6.75,2.75,0,1,0,0.4074074074074074,4,0.5,0,s020,39.71315046549842,27
BARCLAYS PLC,barclays,8.0,2.0,1,0,0,0.375,2,1.0,1,b062,11.09710891286805,8
SECURITY BANCORP INC DE,security bancorp de,5.666666666666667,2.3333333333333335,0,1,0,0.4117647058823529,2,0.3333333333333333,0,s020,7.500429426929381,17
SECURITY BANCORP INC MI,security bancorp mi,5.666666666666667,2.3333333333333335,0,1,0,0.4117647058823529,2,0.3333333333333333,0,s020,10.676716498257267,17
SECURITY CONNECTICUT LIFE INS CO,security connecticut life ins,6.5,2.5,0,1,0,0.4230769230769231,4,0.0,0,c050,20.364896642488176,26
CHAUS BERNARD INC,chaus bernard,6.0,1.5,1,0,0,0.3333333333333333,2,0.0,1,b065,5.081765275476285,12
SECURITY FINANCE CORP SPARTNBURG,security finance spartnburg,8.333333333333334,2.6666666666666665,0,1,0,0.36,3,0.3333333333333333,0,s106,32.0031744020146,25
SECURITY LIFE & ACC CO,security life acc,5.0,2.0,0,1,0,0.4666666666666667,3,0.0,0,s020,10.407146613209964,15
COMMTRON CORP,commtron,8.0,2.0,1,0,0,0.25,2,1.0,1,c053,11.646169968520946,8
SECURITY LIFE INS CO GA,security life ins ga,4.25,1.75,0,1,0,0.4705882352941176,3,0.0,0,s020,1.941555520953635,17
SECURITY NY STATE CORP,security ny state,5.0,2.0,0,1,0,0.4666666666666667,3,0.0,0,s020,0.7538713336716971,15
CONSTON CORP,conston,7.0,2.0,1,0,0,0.2857142857142857,2,1.0,1,c052,3.244192442862049,7
SECURITY TAG SYS INC,security tag sys,4.666666666666667,2.0,0,1,0,0.4285714285714285,3,0.3333333333333333,0,s020,4.802051040136893,14
DECISION CAP FD INC,decision cap fd,4.333333333333333,1.6666666666666667,1,0,0,0.3846153846153846,2,0.0,0,d020,13.949245503589175,13
HOPPER SOLIDAY CORP,hopper soliday,6.5,2.5,0,1,0,0.4615384615384615,2,0.5,1,s040,8.41026082640211,13
SEEQ TECHNOLOGY INC CA,seeq technology ca,5.333333333333333,2.0,0,1,0,0.4375,3,0.3333333333333333,0,t020,18.780033923499293,16
SEEQ TECHNOLOGY INC DE,seeq technology de,5.333333333333333,2.0,0,1,0,0.4375,4,0.3333333333333333,0,t020,17.16231599186248,16
DICKENSON MINES LTD,dickenson mines,7.0,2.0,1,0,0,0.3571428571428571,3,0.0,1,d020,9.524801060054015,14
GOLDCORP INC NEW,goldcorp new,5.5,1.5,0,1,0,0.2727272727272727,2,0.5,1,g043,14.555256614842436,11
SEGA ENTERPRISES INC,sega enterprises,7.5,3.0,0,1,0,0.4,4,0.0,1,e530,18.195191397954257,15
SEIBELS BRUCE GROUP INC,seibels bruce,6.0,1.5,0,1,0,0.4166666666666667,3,0.5,1,s010,15.091233377000288,12
SEISDATA SERVICES INC,seisdata services,8.0,3.0,0,1,0,0.4375,4,0.5,1,s023,24.371768237216376,16
ARBOR PROPERTY TRUST,arbor property trust,6.0,2.0,1,0,0,0.3333333333333333,5,0.0,0,p601,7.1993944887117856,18
SELCO INC,selco,5.0,2.0,0,1,0,0.4,1,1.0,1,s042,5.80764017662724,5
SELECT INFORMATION SYS INC,select information sys,6.666666666666667,2.3333333333333335,0,1,0,0.4,3,0.3333333333333333,0,i510,9.15098673786044,20
SELECTERM INC,selecterm,9.0,3.0,0,1,0,0.3333333333333333,3,1.0,1,s040,8.46215173504414,9
EQUITYGUARD STOCK FUND INC,equityguard,11.0,4.0,1,0,0,0.5454545454545454,2,1.0,1,e203,17.74523610172798,11
SELVAC CORP,selvac,6.0,2.0,0,1,0,0.3333333333333333,1,1.0,1,s041,7.503922575372339,6
MEHL BIOPHILE INTERNATIONAL COR,mehl biophile international cor,7.0,2.25,0,1,0,0.4285714285714285,4,0.5,0,i530,23.496252462481607,28
SEMICON INC,semicon,7.0,3.0,0,1,0,0.4285714285714285,1,1.0,1,s050,2.577130713448976,7
GABELLI EQUITY TRUST INC,gabelli equity trust,6.0,2.3333333333333335,0,1,0,0.4444444444444444,3,0.3333333333333333,0,g010,9.426537074998292,18
GERMANY FUND INC,germany,7.0,3.0,0,1,0,0.4285714285714285,1,0.0,1,g065,6.43639628295521,7
EUROPEAN EQUITY FUND INC,european equity,7.0,3.5,1,0,0,0.6428571428571429,3,0.0,1,e060,8.427273650580007,14
SENTRY DATA INC,sentry data,5.0,2.0,0,1,0,0.4,2,0.0,1,s053,2.973871133378223,10
GLOBAL GROWTH & INCOME FD,global growth income fd,5.0,1.5,0,1,0,0.3,3,0.0,0,g401,20.99837182242133,20
SENECA OIL CO,seneca oil,4.5,2.0,0,1,0,0.5555555555555556,2,0.0,1,s050,7.711715089463378,9
GLOBAL YIELD FD INC,global yield fd,4.333333333333333,1.3333333333333333,0,1,0,0.3846153846153846,3,0.0,0,g401,20.24904370378134,13
GLOBAL TOTAL RETURN FUND INC,global total return,5.666666666666667,2.0,0,1,0,0.3529411764705882,3,0.0,0,g401,9.00538650991344,17
SENSORMATIC ELECTRONICS CORP,sensormatic electronics,11.0,4.0,0,1,0,0.3636363636363636,3,0.5,1,s052,24.42649506690985,22
SENTEX SENSING TECHNOLOGY INC,sentex sensing technology,7.666666666666667,2.6666666666666665,0,1,0,0.3478260869565217,4,0.3333333333333333,0,t020,22.538317455914587,23
HARLEY DAVIDSON INC,harley davidson,7.0,2.5,0,1,0,0.4285714285714285,2,0.0,1,d010,19.308107959539356,14
SENTRY MANUFACTURING CO,sentry manufacturing,9.5,3.5,0,1,0,0.3684210526315789,3,0.0,1,m050,19.18959961966961,19
HARRIS TEETER PPTYS INC,harris teeter pptys,5.666666666666667,1.6666666666666667,0,1,0,0.3529411764705882,3,0.3333333333333333,0,h060,33.188504925812985,17
SEPAREX CORP,separex,7.0,3.0,0,1,0,0.4285714285714285,2,1.0,1,s010,10.244464461542512,7
SERNCO INC,sernco,6.0,2.0,0,1,0,0.3333333333333333,1,1.0,1,s065,9.3521090760627,6
JEWELMASTERS INC,jewelmasters,12.0,4.0,0,1,0,0.3333333333333333,3,1.0,1,j045,20.483207651933647,12
SERVICE MERCHANDISE INC,service merchandise,9.0,2.5,0,1,0,0.3888888888888889,4,0.0,1,m062,18.80311421382315,18
KAUFMAN & BROAD HOME CORP,kaufman broad home,5.333333333333333,1.3333333333333333,0,1,0,0.4375,3,0.0,0,k015,14.45714275663571,16
SERVICO INC,servico,7.0,3.0,0,1,0,0.4285714285714285,1,1.0,1,s061,9.122039363835018,7
SEVEN OAKS INTL INC,seven oaks intl,4.333333333333333,1.3333333333333333,0,1,0,0.3846153846153846,2,0.0,0,s010,10.432854120559677,13
LESLIE FAY COS INC,leslie fay cos,4.0,1.3333333333333333,0,1,0,0.5,2,0.0,0,l024,5.840359840324423,12
LESLIE FAY INC NEW,leslie fay new,4.0,1.3333333333333333,0,1,0,0.5,3,0.0,0,l024,8.065659975377226,12
SERVICE FRACTURING CO,service fracturing,8.5,2.5,0,1,0,0.3529411764705882,3,0.0,1,f602,14.50058237865752,17
LINPRO SPECIFIED PPTYS,linpro specified pptys,6.666666666666667,2.0,0,1,0,0.35,4,0.6666666666666666,0,s102,42.24439092960705,20
BRANDYWINE REALTY TRUST,brandywine realty trust,7.0,2.3333333333333335,1,0,0,0.3809523809523809,3,0.0,0,b605,17.120488332604115,21
SERVAMATIC SOLAR SYSTEMS INC,servamatic solar systems,7.333333333333333,2.6666666666666665,0,1,0,0.3636363636363636,5,0.3333333333333333,0,s061,24.139427901996875,22
SERVAMATIC SYSTEMS INC,servamatic systems,8.5,3.0,0,1,0,0.3529411764705882,4,0.5,1,s061,22.716969564997083,17
MARS GRAPHIC SVCS INC,mars graphic svcs,5.0,1.3333333333333333,0,1,0,0.2,3,0.3333333333333333,0,g601,6.181698863637036,15
DIMARK INC,dimark,6.0,2.0,1,0,0,0.3333333333333333,1,1.0,1,d050,5.214233774646062,6
SEVEN UP CO,seven up,3.5,1.5,0,1,0,0.4285714285714285,2,0.0,1,s010,-0.6697802010018941,7
MATTHEWS & WRIGHT GROUP INC,matthews wright,7.0,1.5,0,1,0,0.2142857142857142,3,0.0,1,m030,16.828996668334717,14
HELMSTAR GROUP INC,helmstar,8.0,2.0,0,1,0,0.25,1,1.0,1,h045,11.550428860845113,8
CAREERENGINE NETWORK INC,careerengine network,9.5,3.0,1,0,0,0.4210526315789473,5,0.5,1,c060,27.648966981861424,19
COGENERATION CORP AMERICA,cogeneration america,9.5,4.5,1,0,0,0.5263157894736842,3,0.0,1,c020,17.18530578942541,19
SEVILLE ENERGY CORP,seville energy,6.5,2.5,0,1,0,0.4615384615384615,4,0.0,1,s010,10.022153581386757,13
SEVILLE TECHNOLOGIES INC,seville technologies,9.5,3.0,0,1,0,0.4210526315789473,4,0.0,1,t020,27.246507200690125,19
SEW SIMPLE INC,sew simple,4.5,1.5,0,1,0,0.3333333333333333,2,0.0,1,s051,0.9779323164384124,9
SEAMENS CORP,seamens,7.0,2.0,0,1,0,0.4285714285714285,2,1.0,1,s050,8.764954266280627,7
SPELLING AARON PRODTNS INC,spelling aaron prodtns,6.666666666666667,1.6666666666666667,0,1,0,0.3,3,0.3333333333333333,0,s104,27.18694422494402,20
SHANLEY OIL CO,shanley oil,5.0,1.5,0,1,0,0.5,2,0.0,1,s054,10.302266811924223,10
SHANON OIL & GAS LTD,shanon oil gas,4.0,1.3333333333333333,0,1,0,0.4166666666666667,2,0.0,0,s050,2.107600774806796,12
SHANNON GROUP INC,shannon,7.0,2.0,0,1,0,0.2857142857142857,3,0.0,1,s050,5.006360021171967,7
TOLL BROTHERS INC,toll brothers,6.0,1.5,0,1,0,0.25,2,0.0,1,b603,8.48095078019744,12
SHARED MEDICAL SYSTEMS CORP,shared medical systems,6.666666666666667,2.0,0,1,0,0.35,4,0.0,0,m030,16.975046936735655,20
SHARON ENERGY LTD,sharon energy,6.0,2.5,0,1,0,0.4166666666666667,2,0.0,1,s060,8.159455127664472,12
UNION VALLEY CORP,union valley,5.5,2.0,0,1,0,0.5454545454545454,2,0.0,1,v040,2.656118930383288,11
SHATTERPROOF GLASS CORP,shatterproof glass,8.5,2.0,0,1,0,0.2941176470588235,3,0.0,1,s030,17.49803637410338,17
UNITED ASSET MGMT CORP,united asset mgmt,5.0,2.0,0,1,0,0.3333333333333333,3,0.3333333333333333,0,u503,21.36504616217227,15
SHAW BARTON INC,shaw barton,5.0,1.5,0,1,0,0.3,2,0.0,1,b063,3.9711594154863703,10
SHAWMUT CORP,shawmut,7.0,2.0,0,1,0,0.2857142857142857,1,0.0,1,s050,12.416678280287986,7
SHELBY WILLIAMS INDUSTRIES INC,shelby williams industries,8.0,2.3333333333333335,0,1,0,0.375,4,0.0,0,i530,37.33786796987194,24
WORLDWIDE VALUE FD INC,worldwide value fd,5.333333333333333,1.6666666666666667,0,0,1,0.375,3,0.0,0,w064,28.076500493935143,16
SHELDAHL CO,sheldahl,8.0,2.0,0,1,0,0.25,2,0.0,1,s043,18.403535013533546,8
ZWEIG FUND INC,zweig,5.0,1.0,0,0,1,0.4,1,0.0,1,z020,9.326551376334194,5
VIRTUS TOTAL RETURN FUND INC,virtus total return,5.666666666666667,2.0,0,0,1,0.3529411764705882,4,0.0,0,v063,10.88859003191331,17
AIRGAS INC,airgas,6.0,2.0,1,0,0,0.5,2,1.0,1,a062,8.300017652724312,6
AIRLEASE LTD,airlease,8.0,2.0,1,0,0,0.625,2,1.0,1,a064,11.86459199626472,8
SHERWOOD DIVERSIFIED SVCS INC,sherwood diversified svcs,7.666666666666667,2.3333333333333335,0,1,0,0.3478260869565217,4,0.3333333333333333,0,d010,21.92132372262619,23
SHERWOOD CORP,sherwood,8.0,2.0,0,1,0,0.375,2,0.0,1,s060,6.769203463193524,8
SYNPRO ENVIRONMENTAL SVCS INC,synpro environmental svcs,7.666666666666667,2.6666666666666665,0,1,0,0.3043478260869565,4,0.6666666666666666,0,e510,32.3096613534656,23
ANADARKO PETROLEUM CORP,anadarko petroleum,8.5,4.0,1,0,0,0.4705882352941176,3,0.0,1,p036,24.39524381966279,17
SHIPPERS DISPATCH INC,shippers dispatch,8.0,2.0,0,1,0,0.25,3,0.0,1,s010,14.988451792310476,16
ANGELL CARE MASTER LTD PARTNSHP,angell care master partnshp,6.0,1.5,1,0,0,0.2916666666666667,4,0.25,0,p063,22.922983276114635,24
ANGELL REAL ESTATE CO INC,angell real estate,5.333333333333333,1.6666666666666667,1,0,0,0.4375,4,0.0,0,a520,3.83524356891664,16
HEALTH EQUITY PROPERTIES INC,health equity properties,7.333333333333333,2.3333333333333335,0,1,0,0.4545454545454545,4,0.0,0,p601,17.935112340456264,22
ARISTECH CHEM CORP,aristech chem,6.0,2.0,1,0,0,0.3333333333333333,2,0.5,1,a602,9.48631446704495,12
